record_id,prerequisite_evaluation_status,typed_constraints,raw_prerequisite_prose,display_only_or_advisory_constraints,invalid_references,unresolved_reason,creator_selectability_can_be_evaluated_safely,source_provenance,record_commitment_sha256
TAL_AIR_BREATHLESS_CHAMBER,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: CL 10+, Breath-Stealing Palm",[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_BREATHLESS_CHAMBER"",""source_anchor"":""line:1292"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",8c9330f75640cecfc983cf010bdbde1445e75d55dbc054414477553ed98b7cbc
TAL_AIR_BREATH_BEYOND_THE_SKIN,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",Prerequisite: CL 5+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_BREATH_BEYOND_THE_SKIN"",""source_anchor"":""line:992"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",109917a46ce13ff85a3f1b4af667d30b34f40f5b28853ba92da82b626d40a32a
TAL_AIR_BREATH_BRACED_BODY,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_BREATH_BRACED_BODY"",""source_anchor"":""line:960"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",0d9a8977bc2ba41f8bc9e73fba1a4b9e111f3524d00e6c340b35a8d698fa4c3f
TAL_AIR_BREATH_OF_NO_DISTANCE,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]",Prerequisite: CL 15+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_BREATH_OF_NO_DISTANCE"",""source_anchor"":""line:1432"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d27a889c75a020b64692ddafaffe361884d7c898129e56bf83e76dab55810a78
TAL_AIR_BREATH_STEALING_PALM,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",Prerequisite: CL 5+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_BREATH_STEALING_PALM"",""source_anchor"":""line:1044"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f19443801072c3baaf3b65b33828729eb62e882961e2d75bff8fdd2c739de060
TAL_AIR_CLEAR_THE_AIR,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_CLEAR_THE_AIR"",""source_anchor"":""line:952"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d68a4b331de85d7af3c721a3fe9bf65bd5a212ca1829fc188777a10436b76953
TAL_AIR_CLOUD_SLEEVE_GUARD,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",Prerequisite: CL 5+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_CLOUD_SLEEVE_GUARD"",""source_anchor"":""line:1118"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",5037d979e836779134ff806f25e7e355390acb9e3aa183f088af0fc6caeff590
TAL_AIR_COURT_OF_THE_FOUR_WINDS,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":12}]","Prerequisite: CL 12+, Breath Beyond the Skin",[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_COURT_OF_THE_FOUR_WINDS"",""source_anchor"":""line:1168"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",14a6ce2b24310416a079edca7f13585ab53d2633ea218e8e278b9e17b608be8c
TAL_AIR_CUTTING_WIND,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":11}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_CUTTING_WIND"",""source_anchor"":""line:902"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",50cacd838c1b31de1f62e0c6d88d23e1b62e86e5f4860aee8a99e9ce59f010c7
TAL_AIR_CYCLONE_PRISON,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]",Prerequisite: CL 10+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_CYCLONE_PRISON"",""source_anchor"":""line:1206"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7f585fe0eb760743a278e1ebb96b88b38808ece40ca72ce3236cf3f5ad85fcba
TAL_AIR_DOWNBURST_SEAL,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",Prerequisite: CL 5+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_DOWNBURST_SEAL"",""source_anchor"":""line:1096"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",a3283286b41d738664e028c4a5dc59ecdb67ddfb79b04997ff39d306ceaafdf6
TAL_AIR_DRAWING_BREATH,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_DRAWING_BREATH"",""source_anchor"":""line:890"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f60d511e0d61fcb42747e392621bb5e40c37d0eb1416e8257a436865d1ae2634
TAL_AIR_EMPTY_LUNG_EDICT,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: CL 15+, Breathless Chamber",[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_EMPTY_LUNG_EDICT"",""source_anchor"":""line:1444"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d45faee48de6dc8ec01ffa786d4a34bd785604abbac56711344f5c3c28c51b62
TAL_AIR_FEATHER_FALL_BREATH,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_FEATHER_FALL_BREATH"",""source_anchor"":""line:864"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",9aaae42ed94d1a1635d6dd3721171081c2d8b1fbae9b8096b607858406ab1f29
TAL_AIR_FLOWING_STEP,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_FLOWING_STEP"",""source_anchor"":""line:858"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d6ddc4df97b376ae72ba7757a0dea806c2d2cdaad0d32b821f4fcaa83a9532e3
TAL_AIR_GALE_COMMAND_BANNER,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]",Prerequisite: CL 10+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_GALE_COMMAND_BANNER"",""source_anchor"":""line:1328"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",31fdbe6e1dffc4d07a208b21efa627c8f3d7683a59d1340ac2400775c50fd594
TAL_AIR_GALE_PUSH,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_GALE_PUSH"",""source_anchor"":""line:878"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",65ca017d99cf41f026a066ce0b6444f17afbb129646f16cb4e1a27d27d7a2dc1
TAL_AIR_HEAVEN_SPLITTING_GALE,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]",Prerequisite: CL 15+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_HEAVEN_SPLITTING_GALE"",""source_anchor"":""line:1386"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",6e78bb5053f3d776453ce164d21b5880327bb4624c09011642a5e9b456020085
TAL_AIR_INVISIBLE_BLADE_CURRENT,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: CL 10+, Cutting Wind",[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_INVISIBLE_BLADE_CURRENT"",""source_anchor"":""line:1262"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",59fdb28d3612ae97986bc7e33404fa0b6b9261fe0120d6dcaae6ca08b0b49bb4
TAL_AIR_PRESSURE_BREAK,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",Prerequisite: CL 5+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_PRESSURE_BREAK"",""source_anchor"":""line:1058"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d9a4e1ba43b335235fbab4ff78a70b221baf13b890eb61188fdf4a7f2df6108f
TAL_AIR_SKY_CLEAVING_PRESSURE,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: CL 10+, Pressure Break",[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_SKY_CLEAVING_PRESSURE"",""source_anchor"":""line:1338"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",da4f871278e6bd855dc5228b857fef6badc83d1a9aa27c894acb2bfda6b4a1d7
TAL_AIR_SKY_ROAD,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]",Prerequisite: CL 10+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_SKY_ROAD"",""source_anchor"":""line:1232"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",fdb058126e659fff03647a6065bc851ba46d14ae945d4ab1794fdaaa194bb151
TAL_AIR_SKY_SOVEREIGN_INCARNATION,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: CL 15+, Court of the Four Winds",[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_SKY_SOVEREIGN_INCARNATION"",""source_anchor"":""line:1350"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f65a48cbc40934e22db6a331086d02702f6c343febfe09bb44192fa23e9c1991
TAL_AIR_SKY_STEP,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]",Prerequisite: CL 5+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_SKY_STEP"",""source_anchor"":""line:1012"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",51e51e7e32c15278d7da41befeabf55e5fe1f28b94e2dc31fdb2c769016ddc7b
TAL_AIR_SLEEVE_FAN_METHOD,NO_EXPLICIT_PREREQUISITE_PROSE_BEYOND_OWNER_RELATIONSHIP,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""}]",,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_SLEEVE_FAN_METHOD"",""source_anchor"":""line:974"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",791048155f2bf50365a5819845825d2ccb0bcbefe0abf68919323d42098762a1
TAL_AIR_STORM_EYE_STILLNESS,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.air""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]",Prerequisite: CL 10+,[],[],,true,"{""accepted_qa2_record_id"":""TAL_AIR_STORM_EYE_STILLNESS"",""source_anchor"":""line:1252"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",8ad2086630e2214df23c461c1dadbc979cb6153fbc9eaf81cf7fd174844b7d78
